Id,Level,Name,Desc,EffectID,ShaderID,MaterialId,Intensity,IsStackable,IsCountable,MaxStackNum,IsMaxStackOnCreate,MaxStackNewBuffID,RemoveOnCast,ActiveBegionAttribOnCast,Count,Interval,DotType,TriggerHP,Exclude,SrcExclude,FunctionExclude,DescType,DescMSec,DescEffect,DescMinTick,DescMaxCount,IsSave,DeleteOnDeath,DeleteOnSafe,DeleteOnBattleEnd,DeleteOnLeaveScene,DeleteOnNoFighting,DeleteOnSpecialState,DeleteOnSpecialRun,IsOffLineClock,FindTargetsRelasion,FindTargetsCountMax,FindTargetsRadius,FindTargetsCharacterType,DispelType,NeedAttrPointPercent,NeedAttrPointID,BeginAttrib1,BeginValue1A,BeginValue1B,BeginAttrib2,BeginValue2A,BeginValue2B,BeginAttrib3,BeginValue3A,BeginValue3B,BeginAttrib4,BeginValue4A,BeginValue4B,BeginAttrib5,BeginValue5A,BeginValue5B,BeginAttrib6,BeginValue6A,BeginValue6B,ActiveAttrib1,ActiveValue1A,ActiveValue1B,ActiveAttrib2,ActiveValue2A,ActiveValue2B,ActiveAttrib3,ActiveValue3A,ActiveValue3B,EndTimeAttrib1,EndTimeValue1A,EndTimeValue1B,EndTimeAttrib2,EndTimeValue2A,EndTimeValue2B,EndTimeAttrib3,EndTimeValue3A,EndTimeValue3B,BeClearAttrib1,BeClearValue1A,BeClearValue1B,BeClearAttrib2,BeClearValue2A,BeClearValue2B,BeClearAttrib3,BeClearValue3A,BeClearValue3B,BeDispelAttrib1,BeDispelValue1A,BeDispelValue1B,BeShieldAttrib1,BeShieldValue1A,BeShieldValue1B,BeDelAttrib1,BeDelValue1A,BeDelValue1B,IconAtlas,IconName,ShowDesc,ShowType,ShowValue,SyncToSelfClient,SyncToOtherClient,SrcVisible
23,15,倒地,1~3秒倒地，其中倒地到起身的过程占用1.5s，由程序控制，注意配合hitperformance id=13做表现,0,0,0,1,0,0,30,0,0,0,0,1,2400,0,0,1,0,0,4,8000,60,500,2,0,1,0,0,1,0,0,0,0,,0,0,0,3|14,0,0,at_sure_state_knockdown,2400,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Jidao,[d73e1a]处于倒地状态[-],1,0,1,0,0
23,16,倒地,1~3秒倒地，其中倒地到起身的过程占用1.5s，由程序控制，注意配合hitperformance id=13做表现,0,0,0,1,0,0,30,0,0,0,0,1,2500,0,0,1,0,0,4,8000,60,500,2,0,1,0,0,1,0,0,0,0,,0,0,0,3|14,0,0,at_sure_state_knockdown,2500,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Jidao,[d73e1a]处于倒地状态[-],1,0,1,0,0
23,17,倒地,1~3秒倒地，其中倒地到起身的过程占用1.5s，由程序控制，注意配合hitperformance id=13做表现,0,0,0,1,0,0,30,0,0,0,0,1,2600,0,0,1,0,0,4,8000,60,500,2,0,1,0,0,1,0,0,0,0,,0,0,0,3|14,0,0,at_sure_state_knockdown,2600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Jidao,[d73e1a]处于倒地状态[-],1,0,1,0,0
23,18,倒地,1~3秒倒地，其中倒地到起身的过程占用1.5s，由程序控制，注意配合hitperformance id=13做表现,0,0,0,1,0,0,30,0,0,0,0,1,2700,0,0,1,0,0,4,8000,60,500,2,0,1,0,0,1,0,0,0,0,,0,0,0,3|14,0,0,at_sure_state_knockdown,2700,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Jidao,[d73e1a]处于倒地状态[-],1,0,1,0,0
23,19,倒地,1~3秒倒地，其中倒地到起身的过程占用1.5s，由程序控制，注意配合hitperformance id=13做表现,0,0,0,1,0,0,30,0,0,0,0,1,2800,0,0,1,0,0,4,8000,60,500,2,0,1,0,0,1,0,0,0,0,,0,0,0,3|14,0,0,at_sure_state_knockdown,2800,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Jidao,[d73e1a]处于倒地状态[-],1,0,1,0,0
23,20,倒地,1~3秒倒地，其中倒地到起身的过程占用1.5s，由程序控制，注意配合hitperformance id=13做表现,0,0,0,1,0,0,30,0,0,0,0,1,3000,0,0,1,0,0,4,8000,60,500,2,0,1,0,0,1,0,0,0,0,,0,0,0,3|14,0,0,at_sure_state_knockdown,3000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Jidao,[d73e1a]处于倒地状态[-],1,0,1,0,0
24,1,传功定身,30秒定身BUFF（传功用）,0,0,0,1,0,0,30,0,0,0,0,1,999999,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,,0,0,0,,0,0,at_sure_state_fixed,30000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
25,1,压强测试,提高血上限+强力格挡+回复生命,0,0,0,1,0,0,30,0,0,0,0,999999,1000,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,,0,0,0,,0,0,lifemax_v,999999,0,dec_damage_p1,1000000,0,defense_v,100000,0,,,,,,,,,,life_p,100000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Dingshen,[d73e1a]处于定身状态[-],0,0,0,0,0
26,1,暴击测试buff,暴击增加70%,0,0,0,1,0,0,1,0,0,0,0,1,999999,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,criticalrate_effect_p,70000,0,critical_damage_effect_p,10000,0,hitrate_effect_p,150000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
27,1,90%减伤90s状态,90%减伤90sbuff,10010,0,0,1,0,0,1,0,0,0,0,1,90000,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,,0,0,0,,0,0,dec_damage_p1,90000,0,defense_v,100000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0
28,1,90%减伤60s状态,90%减伤60sbuff,10010,0,0,1,0,0,1,0,0,0,0,1,60000,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,,0,0,0,,0,0,dec_damage_p1,90000,0,defense_v,100000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0
29,1,90%减伤30s状态,90%减伤30sbuff,10010,0,0,1,0,0,1,0,0,0,0,1,30000,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,,0,0,0,,0,0,dec_damage_p1,90000,0,defense_v,100000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0
30,1,0.5秒免控,负面效果,0,0,0,1,0,0,1,0,0,0,0,1,500,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,immunity_negative_effect,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
31,1,通用负面效果状态,短时间内增加3W负面效果,0,0,0,0,0,0,0,0,0,0,0,1,10000,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,add_negative_effect,30000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
32,1,系统扣血,系统扣50%血,10005,0,0,1,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,life_p,-50000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
33,1,致盲,通用白麓致盲3秒buff,32,0,0,1,0,0,1,0,0,0,0,1,3000,0,0,1,0,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,2|10,0,0,hitrate_effect_p,-25000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Wuxing01,[d73e1a]处于致盲状态，命中率降低[-],1,0,1,1,0
34,1,基础控制抗性提升,易水寒衣强化增加基础控制抗性,0,0,0,1,1,0,5,0,0,0,0,1,3000,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,negative_resist,600,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shanghaijianmian,[d73e1a]处于基础控制抗性提升状态[-],1,0,1,0,0
34,2,基础控制抗性提升,易水寒衣强化增加基础控制抗性,0,0,0,1,1,0,5,0,0,0,0,1,3000,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,negative_resist,1200,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shanghaijianmian,[d73e1a]处于基础控制抗性提升状态[-],1,0,1,0,0
34,3,基础控制抗性提升,易水寒衣强化增加基础控制抗性,0,0,0,1,1,0,5,0,0,0,0,1,3000,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,negative_resist,1800,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shanghaijianmian,[d73e1a]处于基础控制抗性提升状态[-],1,0,1,0,0
34,4,基础控制抗性提升,易水寒衣强化增加基础控制抗性,0,0,0,1,1,0,5,0,0,0,0,1,3000,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,negative_resist,2400,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shanghaijianmian,[d73e1a]处于基础控制抗性提升状态[-],1,0,1,0,0
34,5,基础控制抗性提升,易水寒衣强化增加基础控制抗性,0,0,0,1,1,0,5,0,0,0,0,1,3000,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,negative_resist,3000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shanghaijianmian,[d73e1a]处于基础控制抗性提升状态[-],1,0,1,0,0
34,6,基础控制抗性提升,易水寒衣强化增加基础控制抗性,0,0,0,1,1,0,5,0,0,0,0,1,3000,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,negative_resist,3600,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shanghaijianmian,[d73e1a]处于基础控制抗性提升状态[-],1,0,1,0,0
34,7,基础控制抗性提升,易水寒衣强化增加基础控制抗性,0,0,0,1,1,0,5,0,0,0,0,1,3000,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,negative_resist,4200,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shanghaijianmian,[d73e1a]处于基础控制抗性提升状态[-],1,0,1,0,0
34,8,基础控制抗性提升,易水寒衣强化增加基础控制抗性,0,0,0,1,1,0,5,0,0,0,0,1,3000,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,negative_resist,4800,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shanghaijianmian,[d73e1a]处于基础控制抗性提升状态[-],1,0,1,0,0
34,9,基础控制抗性提升,易水寒衣强化增加基础控制抗性,0,0,0,1,1,0,5,0,0,0,0,1,3000,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,negative_resist,5400,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shanghaijianmian,[d73e1a]处于基础控制抗性提升状态[-],1,0,1,0,0
34,10,基础控制抗性提升,易水寒衣强化增加基础控制抗性,0,0,0,1,1,0,5,0,0,0,0,1,3000,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,negative_resist,6000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shanghaijianmian,[d73e1a]处于基础控制抗性提升状态[-],1,0,1,0,0
35,1,逍遥游护盾,逍遥游护盾,107,0,0,0,0,0,5,0,0,0,0,1,5000,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,at_dispel_buff,4,0,shield,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Hudun,[d73e1a]处于护盾保护状态[-],1,0,1,1,0
35,2,逍遥游护盾,逍遥游护盾,107,0,0,0,0,0,5,0,0,0,0,1,5000,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,at_dispel_buff,4,0,shield,180,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Hudun,[d73e1a]处于护盾保护状态[-],1,0,1,1,0
35,3,逍遥游护盾,逍遥游护盾,107,0,0,0,0,0,5,0,0,0,0,1,5000,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,at_dispel_buff,4,0,shield,270,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Hudun,[d73e1a]处于护盾保护状态[-],1,0,1,1,0
35,4,逍遥游护盾,逍遥游护盾,107,0,0,0,0,0,5,0,0,0,0,1,5000,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,at_dispel_buff,4,0,shield,360,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Hudun,[d73e1a]处于护盾保护状态[-],1,0,1,1,0
35,5,逍遥游护盾,逍遥游护盾,107,0,0,0,0,0,5,0,0,0,0,1,5000,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,at_dispel_buff,4,0,shield,450,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Hudun,[d73e1a]处于护盾保护状态[-],1,0,1,1,0
35,6,逍遥游护盾,逍遥游护盾,107,0,0,0,0,0,5,0,0,0,0,1,5000,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,at_dispel_buff,4,0,shield,540,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Hudun,[d73e1a]处于护盾保护状态[-],1,0,1,1,0
35,7,逍遥游护盾,逍遥游护盾,107,0,0,0,0,0,5,0,0,0,0,1,5000,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,at_dispel_buff,4,0,shield,630,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Hudun,[d73e1a]处于护盾保护状态[-],1,0,1,1,0
35,8,逍遥游护盾,逍遥游护盾,107,0,0,0,0,0,5,0,0,0,0,1,5000,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,at_dispel_buff,4,0,shield,720,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Hudun,[d73e1a]处于护盾保护状态[-],1,0,1,1,0
35,9,逍遥游护盾,逍遥游护盾,107,0,0,0,0,0,5,0,0,0,0,1,5000,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,at_dispel_buff,4,0,shield,810,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Hudun,[d73e1a]处于护盾保护状态[-],1,0,1,1,0
35,10,逍遥游护盾,逍遥游护盾,107,0,0,0,0,0,5,0,0,0,0,1,5000,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,at_dispel_buff,4,0,shield,1350,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Hudun,[d73e1a]处于护盾保护状态[-],1,0,1,1,0
35,11,逍遥游护盾,逍遥游护盾,107,0,0,0,0,0,5,0,0,0,0,1,5000,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,at_dispel_buff,4,0,shield,1485,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Hudun,[d73e1a]处于护盾保护状态[-],1,0,1,1,0
35,12,逍遥游护盾,逍遥游护盾,107,0,0,0,0,0,5,0,0,0,0,1,5000,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,at_dispel_buff,4,0,shield,1620,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Hudun,[d73e1a]处于护盾保护状态[-],1,0,1,1,0
35,13,逍遥游护盾,逍遥游护盾,107,0,0,0,0,0,5,0,0,0,0,1,5000,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,at_dispel_buff,4,0,shield,1755,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Hudun,[d73e1a]处于护盾保护状态[-],1,0,1,1,0
35,14,逍遥游护盾,逍遥游护盾,107,0,0,0,0,0,5,0,0,0,0,1,5000,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,at_dispel_buff,4,0,shield,1890,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Hudun,[d73e1a]处于护盾保护状态[-],1,0,1,1,0
35,15,逍遥游护盾,逍遥游护盾,107,0,0,0,0,0,5,0,0,0,0,1,5000,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,at_dispel_buff,4,0,shield,3150,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Hudun,[d73e1a]处于护盾保护状态[-],1,0,1,1,0
35,16,逍遥游护盾,逍遥游护盾,107,0,0,0,0,0,5,0,0,0,0,1,5000,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,at_dispel_buff,4,0,shield,3360,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Hudun,[d73e1a]处于护盾保护状态[-],1,0,1,1,0
35,17,逍遥游护盾,逍遥游护盾,107,0,0,0,0,0,5,0,0,0,0,1,5000,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,at_dispel_buff,4,0,shield,3570,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Hudun,[d73e1a]处于护盾保护状态[-],1,0,1,1,0
35,18,逍遥游护盾,逍遥游护盾,107,0,0,0,0,0,5,0,0,0,0,1,5000,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,at_dispel_buff,4,0,shield,3780,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Hudun,[d73e1a]处于护盾保护状态[-],1,0,1,1,0
35,19,逍遥游护盾,逍遥游护盾,107,0,0,0,0,0,5,0,0,0,0,1,5000,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,at_dispel_buff,4,0,shield,3990,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Hudun,[d73e1a]处于护盾保护状态[-],1,0,1,1,0
35,20,逍遥游护盾,逍遥游护盾,107,0,0,0,0,0,5,0,0,0,0,1,5000,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,at_dispel_buff,4,0,shield,4920,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Hudun,[d73e1a]处于护盾保护状态[-],1,0,1,1,0
35,21,逍遥游护盾,逍遥游护盾,107,0,0,0,0,0,5,0,0,0,0,1,5000,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,at_dispel_buff,4,0,shield,5166,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Hudun,[d73e1a]处于护盾保护状态[-],1,0,1,1,0
35,22,逍遥游护盾,逍遥游护盾,107,0,0,0,0,0,5,0,0,0,0,1,5000,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,at_dispel_buff,4,0,shield,5412,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Hudun,[d73e1a]处于护盾保护状态[-],1,0,1,1,0
35,23,逍遥游护盾,逍遥游护盾,107,0,0,0,0,0,5,0,0,0,0,1,5000,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,at_dispel_buff,4,0,shield,5658,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Hudun,[d73e1a]处于护盾保护状态[-],1,0,1,1,0
35,24,逍遥游护盾,逍遥游护盾,107,0,0,0,0,0,5,0,0,0,0,1,5000,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,at_dispel_buff,4,0,shield,5904,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Hudun,[d73e1a]处于护盾保护状态[-],1,0,1,1,0
35,25,逍遥游护盾,逍遥游护盾,107,0,0,0,0,0,5,0,0,0,0,1,5000,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,at_dispel_buff,4,0,shield,7125,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Hudun,[d73e1a]处于护盾保护状态[-],1,0,1,1,0
35,26,逍遥游护盾,逍遥游护盾,107,0,0,0,0,0,5,0,0,0,0,1,5000,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,at_dispel_buff,4,0,shield,7410,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Hudun,[d73e1a]处于护盾保护状态[-],1,0,1,1,0
35,27,逍遥游护盾,逍遥游护盾,107,0,0,0,0,0,5,0,0,0,0,1,5000,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,at_dispel_buff,4,0,shield,7695,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Hudun,[d73e1a]处于护盾保护状态[-],1,0,1,1,0
35,28,逍遥游护盾,逍遥游护盾,107,0,0,0,0,0,5,0,0,0,0,1,5000,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,at_dispel_buff,4,0,shield,7980,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Hudun,[d73e1a]处于护盾保护状态[-],1,0,1,1,0
35,29,逍遥游护盾,逍遥游护盾,107,0,0,0,0,0,5,0,0,0,0,1,5000,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,at_dispel_buff,4,0,shield,8265,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Hudun,[d73e1a]处于护盾保护状态[-],1,0,1,1,0
35,30,逍遥游护盾,逍遥游护盾,107,0,0,0,0,0,5,0,0,0,0,1,5000,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,at_dispel_buff,4,0,shield,9630,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Hudun,[d73e1a]处于护盾保护状态[-],1,0,1,1,0
35,31,逍遥游护盾,逍遥游护盾,107,0,0,0,0,0,5,0,0,0,0,1,5000,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,at_dispel_buff,4,0,shield,9951,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Hudun,[d73e1a]处于护盾保护状态[-],1,0,1,1,0
35,32,逍遥游护盾,逍遥游护盾,107,0,0,0,0,0,5,0,0,0,0,1,5000,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,at_dispel_buff,4,0,shield,10272,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Hudun,[d73e1a]处于护盾保护状态[-],1,0,1,1,0
35,33,逍遥游护盾,逍遥游护盾,107,0,0,0,0,0,5,0,0,0,0,1,5000,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,at_dispel_buff,4,0,shield,10593,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Hudun,[d73e1a]处于护盾保护状态[-],1,0,1,1,0
35,34,逍遥游护盾,逍遥游护盾,107,0,0,0,0,0,5,0,0,0,0,1,5000,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,at_dispel_buff,4,0,shield,10914,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Hudun,[d73e1a]处于护盾保护状态[-],1,0,1,1,0
35,35,逍遥游护盾,逍遥游护盾,107,0,0,0,0,0,5,0,0,0,0,1,5000,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,at_dispel_buff,4,0,shield,12600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Hudun,[d73e1a]处于护盾保护状态[-],1,0,1,1,0
